gene_id	gene_name	logCPM	logFC	PValue	FDR	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000179104	TMTC2	5.621721617285098	0.7113119231214474	4.884960883585792e-7	2.889454362640996e-4	protein_coding	160335	4478.6	43.74134774259813	6.311138909552344	12992	TRUE
ENSG00000013588	GPRC5A	4.501801308084383	0.6962403060903873	1.0830213134488836e-6	6.109884797104743e-4	protein_coding	9052	2115	50.425531914893625	5.965362996539814	12991	TRUE
ENSG00000143153	ATP1B1	6.45903291794541	0.6196406793778971	1.1268518798932898e-6	6.109884797104743e-4	protein_coding	481	1847.3333333333333	44.58679177192349	5.948133166449571	12990	TRUE
ENSG00000154153	RETREG1	4.293358137718261	0.8241375834862417	1.2425325598140705e-6	6.467630480344199e-4	protein_coding	54463	1583.1666666666667	41.74123591957049	5.905692222021344	12989	TRUE
ENSG00000154309	DISP1	4.8722971992463195	0.898460651551204	2.5276216738039447e-6	0.0012650746477388744	protein_coding	84976	1952.5	45.5924357332808	5.5972879293117295	12988	TRUE
ENSG00000139211	AMIGO2	4.2903717646156165	-0.7400176744612004	3.568408107547493e-6	0.0017198405445746493	protein_coding	347902	3225.6666666666665	44.610933140436096	-5.447525482569348	1	TRUE
ENSG00000064042	LIMCH1	5.103188153846151	0.5892375630995137	4.798732471267565e-6	0.002230210916021601	protein_coding	22998	3245.5454545454545	45.29424946079942	5.3188734612555075	12987	TRUE
ENSG00000187889	FYB2	2.0985655129367404	1.2365934252430308	5.4823117320722974e-6	0.0024600456058433383	protein_coding	199920	1719.2	39.879013494648675	5.261036273490117	12986	TRUE
ENSG00000163347	CLDN1	8.707245796905163	-0.5382197178439622	7.33205931903668e-6	0.0031804029306208106	protein_coding	9076	1939	41.64517792676634	-5.134774030094697	2	TRUE
ENSG00000214313	AZGP1P1	0.8826406338318977	2.470761160788349	8.960220696516069e-6	0.0037612694168956	transcribed_unprocessed_pseudogene	646282	1041.5	55.112818050888116	5.047681293228645	12985	TRUE
ENSG00000137266	SLC22A23	5.8518704051379045	0.6319226029458305	1.340693620742254e-5	0.005452014402099672	protein_coding	63027	2217	56.69072319951887	4.872670457065141	12984	TRUE
ENSG00000171208	NETO2	1.809594661879578	1.350604440178787	1.3829804765786958e-5	0.005453553012641991	protein_coding	81831	2675.4	40.5771099648651	4.85918395074679	12983	TRUE
ENSG00000159216	RUNX1	4.192482099959241	0.6324539011687154	1.474465393327798e-5	0.005551177727096827	protein_coding	861;100506403	2351.8888888888887	48.28742854443235	4.831365416169592	12982	TRUE
ENSG00000069702	TGFBR3	1.9555297985519342	1.3589579626864936	1.4930547948081837e-5	0.005551177727096827	protein_coding	7049	2830.3636363636365	45.79559324211473	4.825924253463085	12981	TRUE
ENSG00000186197	EDARADD	3.8912782903163823	0.7639311067639539	1.821725858779868e-5	0.006585032944528451	protein_coding	128178	2067	50.3241412675375	4.739516976966149	12980	TRUE
ENSG00000005469	CROT	5.0243518066591095	0.5645619691881268	2.2827260336501163e-5	0.008028409155645667	protein_coding	54677	1574.4285714285713	39.35214590327558	4.641546208182845	12979	TRUE
ENSG00000224689	ZNF812P	1.198195389353234	1.8982205210710994	2.7187484672605668e-5	0.008891420692379054	transcribed_unprocessed_pseudogene	"NA"	1390.3333333333333	42.675617357947736	4.5656309705419185	12978	TRUE
ENSG00000198944	SOWAHA	4.961832160026332	0.5735249378724935	2.7316548999208826e-5	0.008891420692379054	protein_coding	134548	3485	57.6757532281205	4.56357416755522	12977	TRUE
ENSG00000138696	BMPR1B	3.476180199837323	-0.7039861880537364	2.733088662838409e-5	0.008891420692379054	protein_coding	658	2672.222222222222	40.5945945945946	-4.563346279336652	3	TRUE
ENSG00000152766	ANKRD22	5.298350363248019	0.5644290229047073	3.871653310599183e-5	0.012288249885567603	protein_coding	118932	2156	38.613172541743985	4.412103538769309	12976	TRUE
ENSG00000121057	AKAP1	4.920875681323964	0.570515648602164	3.9712462093454594e-5	0.012304244505288681	protein_coding	8165	1678.9473684210527	54.943573667711604	4.401073186709621	12975	TRUE
ENSG00000138496	PARP9	4.832148021214559	0.5351729703095508	4.619116149383517e-5	0.013945378262280587	protein_coding	83666	3025.8571428571427	43.35017232425286	4.335441117120821	12974	TRUE
ENSG00000102554	KLF5	2.830453323435109	0.7880422960834778	4.715258922157426e-5	0.013945378262280587	protein_coding	688	1636.2	43.52768610194352	4.326494454490429	12973	TRUE
ENSG00000160862	AZGP1	4.60624427002063	0.8504415288660371	5.056637458565505e-5	0.014622671832958428	protein_coding	563	988.8333333333334	53.29512893982807	4.29613818249334	12972	TRUE
ENSG00000168502	MTCL1	2.2361890953964654	0.9517310976912384	5.42125529742547e-5	0.01533625982291253	protein_coding	23255	2489.5625	56.50591218336556	4.265900140468448	12971	TRUE
ENSG00000165272	AQP3	0.7785071299839026	1.9637778226106206	5.951544537781438e-5	0.016478180653223373	protein_coding	360	1282.857142857143	58.69710467706013	4.225370312055068	12970	TRUE
ENSG00000171617	ENC1	5.412634626858522	-0.5848636185765544	6.277628137111937e-5	0.01701891144754951	protein_coding	8507	3553.375	49.52685826854752	-4.202204413832453	4	TRUE
ENSG00000256229	ZNF486	3.3199234017496413	0.6751861458843165	7.826212999045455e-5	0.020784185664607855	protein_coding	90649	2314.5	40.67833225318639	4.1064483364696756	12969	TRUE
ENSG00000008513	ST3GAL1	5.796731618147715	-0.521829358483255	8.276013288337087e-5	0.0214563274777671	protein_coding	6482	1976.0625	52.41484011765822	-4.082178820683099	5	TRUE
ENSG00000255823	MTRNR2L8	5.919673764328027	-1.2806765926487989	8.409073244955984e-5	0.0214563274777671	protein_coding	100463486	1293	42.5367362722351	-4.075251864699065	6	TRUE
ENSG00000149292	TTC12	4.87965887601457	0.559771456384007	8.64135641036486e-5	0.021624994416938062	protein_coding	54970	1124.9545454545455	48.68075477797082	4.063418082139051	12968	TRUE
ENSG00000049759	NEDD4L	6.147384420766604	0.4862446140845551	9.131076180197359e-5	0.02241937628922797	protein_coding	23327	2835.4918032786886	44.91197641141271	4.039478033902971	12967	TRUE
ENSG00000124713	GNMT	3.810521302011105	0.6019392141493054	1.008348111500984e-4	0.024299322175856123	protein_coding	27232;107080644	1076	59.4795539033457	3.9963895107431098	12966	TRUE
ENSG00000186458	DEFB132	0.9207333115839192	2.0326324322637914	1.0439887446506771e-4	0.02470077369843502	protein_coding	400830	2133	40.5063291139241	3.9813041834817	12965	TRUE
ENSG00000104205	SGK3	2.790945388568228	0.7694806430402166	1.3437586792926118e-4	0.031225592310062066	protein_coding	23678	1641.5714285714287	39.01314071882342	3.8716787176376477	12964	TRUE
ENSG00000047644	WWC3	7.579026211572423	0.445499954719832	1.5561772788329887e-4	0.0350138719756525	protein_coding	55841	3741	54.55760491847103	3.807940929946998	12963	TRUE
ENSG00000121644	DESI2	5.995899699670136	0.47616347463076164	1.5774727317086648e-4	0.0350138719756525	protein_coding	51029	1622	45.514796547472294	3.802038139260254	12962	TRUE
ENSG00000104643	MTMR9	4.738476658967633	0.49792407828237956	1.58750360913202e-4	0.0350138719756525	protein_coding	66036	3456.75	40.659579084400065	3.7992852786820723	12961	TRUE
ENSG00000170745	KCNS3	2.9945660415284223	-0.6845657627777345	1.6979167363323218e-4	0.036824984149820834	protein_coding	3790	1287.2	50.559353635798644	-3.770083610816474	7	TRUE
ENSG00000141668	CBLN2	5.056314524159317	-0.4982805401316305	1.8161315032781992e-4	0.03874314631501509	protein_coding	147381	1262.6666666666667	46.8585005279831	-3.7408527080834584	8	TRUE
ENSG00000111666	CHPT1	5.238365332005175	0.5058214649500018	2.00226799586161e-4	0.04202502166152763	protein_coding	56994	1402.3	43.50709548598731	3.6984777943220326	12960	TRUE
ENSG00000175906	ARL4D	5.782533543192898	-0.46925168371979914	2.0839532566108526e-4	0.043045212267106385	protein_coding	379	1578	54.8162230671736	-3.6811120265546826	9	TRUE
ENSG00000146411	SLC2A12	1.1545810669715635	1.454113016799886	2.3324916712097053e-4	0.04742611580851859	protein_coding	154091	5572	39.5549174443647	3.6321798983442166	12959	TRUE
ENSG00000137501	SYTL2	3.172786399674061	-0.6310706108849118	2.459499743793887e-4	0.04923918487075362	protein_coding	54843	2263.0666666666666	42.29216991692688	-3.609153218345108	10	TRUE
ENSG00000113739	STC2	7.721294040191872	0.4444780903126078	2.6547378834247475e-4	0.05234258193485793	protein_coding	8614	1518	52.92490118577074	3.575978352699978	12958	FALSE
ENSG00000185697	MYBL1	5.528070736106096	0.45784399469617737	2.8074360783509553e-4	0.05452711296653878	protein_coding	4603	2023.3333333333333	43.36079077429984	3.551690123271488	12957	FALSE
ENSG00000108691	CCL2	1.1111038864626632	-1.5333635477357876	2.902839708472591e-4	0.0555509604799321	protein_coding	6347	866.25	46.11832611832612	-3.5371769447566175	11	FALSE
ENSG00000136111	TBC1D4	4.216486575821782	0.509744905761943	2.9564322928874056e-4	0.05575659917006349	protein_coding	9882	3646.625	45.93973879957494	3.5292320626016562	12956	FALSE
ENSG00000145569	OTULINL	2.189233477887833	0.7960932653233972	3.3216458764969814e-4	0.06174939684407889	protein_coding	54491	2668	40.31734132933538	3.4786466699222616	12955	FALSE
ENSG00000269028	MTRNR2L12	6.46334534815659	-1.0584076834552412	3.4934823688287115e-4	0.06402913530361692	protein_coding	100462981	1049	40.5147759771211	-3.456741444234376	12	FALSE
ENSG00000137331	IER3	5.081225346159923	-0.4856046077951648	3.875147051175489e-4	0.07003790080131478	protein_coding	8870	1293.5	58.33011209895632	-3.41171181256352	13	FALSE
ENSG00000198435	NRARP	3.6536215787303252	0.5491080452518425	4.156333862614768e-4	0.07409092130713146	protein_coding	441478	2641	59.219992427110896	3.3812895744768157	12954	FALSE
ENSG00000111885	MAN1A1	3.5066720349564098	0.5790647016235001	4.250946354722441e-4	0.07475346610000422	protein_coding	4121	5018	42.7062574730969	3.371514375624509	12953	FALSE
ENSG00000170561	IRX2	3.931486896796642	0.547904470086036	4.6095311997254227e-4	0.07997843933603589	protein_coding	153572	2854.5	57.43562795585918	3.3363432411450984	12952	FALSE
ENSG00000140798	ABCC12	2.71081418864676	0.6805667524113943	4.776922803938141e-4	0.08179223216795663	protein_coding	94160	2744.076923076923	50.379839093992665	3.3208517769487123	12951	FALSE
ENSG00000235448	LURAP1L-AS1	3.533824939123098	-0.5866446291919258	4.999289997231611e-4	0.08388935985041115	lncRNA	"NA"	968.5	36.26742385131648	-3.3010916700998765	14	FALSE
ENSG00000105810	CDK6	3.821384888775492	0.5298822725242742	5.028333257766902e-4	0.08388935985041115	protein_coding	1021	4999.6	40.59124729978398	3.298575946735288	12950	FALSE
ENSG00000141519	CCDC40	2.2701928759093692	0.7713780964282181	5.12337152331448e-4	0.08439295396568522	protein_coding	55036	1571.6875	57.06048435201017	3.2904441499454355	12949	FALSE
ENSG00000109062	SLC9A3R1	7.253463138339446	0.4221512493049476	5.420194839593405e-4	0.08816624430953622	protein_coding	9368	1070.4	61.19207772795217	3.2659851016093295	12948	FALSE
ENSG00000116667	C1orf21	2.1644318843983825	0.8200268886241607	5.789980982253613e-4	0.0930185463235386	protein_coding	81563	2859.375	43.046994535519154	3.23732286275199	12947	FALSE
ENSG00000121957	GPSM2	5.840157769317222	0.4332339647808896	5.892281070870394e-4	0.09350762631126396	protein_coding	29899	2976.5	41.82904977882299	3.229716544820482	12946	FALSE
ENSG00000111371	SLC38A1	8.606031880831097	0.4008516603761473	6.094311017220786e-4	0.09554851718926997	protein_coding	81539	2242.909090909091	43.26767185473413	3.215075385752327	12945	FALSE
ENSG00000171189	GRIK1	1.0685324793107347	-1.5760643465549897	6.730093861393907e-4	0.10426037073609393	protein_coding	2897	3070.375	47.14814965598665	-3.171978878836769	15	FALSE
ENSG00000264940	SNORD3C	5.477185217690649	-1.0965383764764092	7.478117899845883e-4	0.1144855861537582	snoRNA	"NA"	581	54.9053356282272	-3.126207692050367	16	FALSE
ENSG00000258725	PRC1-AS1	1.2104200128340423	-1.1594487795290236	8.133548892618758e-4	0.12229994698700522	lncRNA	100507118	1400.1666666666667	43.530532079514366	-3.089719918343928	17	FALSE
ENSG00000233008	LINC01725	0.79167126705607	-1.3511921343050697	8.176512247651928e-4	0.12229994698700522	lncRNA	101927560;101927587	1812.625	40.54203158402868	-3.0874319083835498	18	FALSE
ENSG00000167183	PRR15L	5.094711267439962	0.4710346132006345	8.720999716554239e-4	0.1289617833085458	protein_coding	79170	1524	52.23097112860889	3.059433727625141	12944	FALSE
ENSG00000155792	DEPTOR	3.8516010838021217	0.5300943345394307	9.185864547176126e-4	0.13430972511505945	protein_coding	64798	1510.6666666666667	49.33804060017652	3.036879962885838	12943	FALSE
ENSG00000124171	PARD6B	6.896611540403	-0.44436591412642334	9.519246580273721e-4	0.13763772861011328	protein_coding	84612	2550.5	40.79592236816306	-3.0213974233569147	19	FALSE
ENSG00000145685	LHFPL2	3.9572049676009353	-0.4931917554974666	0.0010066276186331104	0.14394774946453479	protein_coding	10184	1859.25	48.420061852897675	-2.9971311581278233	20	FALSE
ENSG00000066583	ISOC1	4.986120757479629	0.43152055759701763	0.0011170033990232514	0.1579952742553214	protein_coding	51015	1261.5	45.7391993658343	2.951945505331306	12942	FALSE
ENSG00000049130	KITLG	5.634191253372385	0.5039600318614742	0.0011734647530545882	0.16419674012364902	protein_coding	4254	3542.8333333333335	36.79258597167993	2.9305299506191065	12941	FALSE
ENSG00000236088	COX10-AS1	3.5899307247739993	0.5592126715001203	0.0011971262016504296	0.16572556661784085	lncRNA	100874058	2373.7368421052633	41.012394403671756	2.921860063635939	12940	FALSE
ENSG00000107562	CXCL12	3.4243347541624245	-0.6532400002347002	0.0012771975741026965	0.17456352846892614	protein_coding	6387	1172.375	50.890286810960646	-2.8937419150267463	21	FALSE
ENSG00000151929	BAG3	3.858229254169491	0.5181776175801394	0.0012877967212031743	0.17456352846892614	protein_coding	9531	1853.5	58.24116536282708	2.8901526849786214	12939	FALSE
ENSG00000139517	LNX2	5.288759752303769	0.4425535901943179	0.001303240608511561	0.1748357735934118	protein_coding	222484	4699	41.07256863162372	2.8849753960278774	12938	FALSE
ENSG00000198740	ZNF652	6.787811193205535	0.4286622917882038	0.001345958243543834	0.17872402676771337	protein_coding	22834	5686.25	41.78061112332383	2.870968413276822	12937	FALSE
ENSG00000138814	PPP3CA	6.597508121635069	0.41094695876640097	0.0013876425381423238	0.1817154885064602	protein_coding	5530	2377.3333333333335	42.84913067863152	2.8577223953409914	12936	FALSE
ENSG00000163171	CDC42EP3	5.483458641076008	0.4186609013288879	0.0013964150350146791	0.1817154885064602	protein_coding	10602	2739.6666666666665	41.65956929066795	2.854985483841847	12935	FALSE
ENSG00000147642	SYBU	2.6427855629403947	0.597115269079082	0.0016593858881434561	0.21344336500858765	protein_coding	55638	1623.8684210526317	51.339394234041514	2.780052607584135	12934	FALSE
ENSG00000156103	MMP16	4.358174174985183	-0.4630163208117003	0.0016844482074163678	0.21344336500858765	protein_coding	4325	3554.75	38.08284689499961	-2.773542337950345	22	FALSE
ENSG00000229344	MTCO2P12	0.9386609373507493	-1.532151928650402	0.0016894387609225027	0.21344336500858765	unprocessed_pseudogene	"NA"	682	45.307917888563	-2.772257545987607	23	FALSE
ENSG00000287202	AC008119.1	1.1424166762493861	-1.0562475265974867	0.0017616462744373005	0.22042599008896724	lncRNA	"NA"	2388	39.572864321608	-2.754081290295108	24	FALSE
ENSG00000269933	AL031429.2	0.7418033761164368	-1.216149802069618	0.001924762415626355	0.23854222204329292	lncRNA	"NA"	649	36.517719568567	-2.715622870285529	25	FALSE
ENSG00000076641	PAG1	4.52674192470557	0.4437637721546661	0.002162010916721782	0.2654174345217033	protein_coding	55824	3074.75	41.7188389299943	2.6651421174779624	12933	FALSE
ENSG00000172671	ZFAND4	3.869447056364757	0.4770756547071948	0.0024880601221993017	0.30258996607644406	protein_coding	93550	1925.4444444444443	42.679900744416884	2.6041391294378426	12932	FALSE
ENSG00000241878	PISD	3.8047503023179847	0.45973247034167863	0.0026614958633998658	0.3180452609534498	protein_coding	23761	1540.3529411764705	58.313602688459476	2.5748742044880357	12931	FALSE
ENSG00000152620	NADK2	5.916724534967485	0.41985078511236246	0.0026640231648294805	0.3180452609534498	protein_coding	133686	1802.4545454545455	39.44116608664952	2.574462003107638	12930	FALSE
ENSG00000105835	NAMPT	6.420108205456053	0.42265138326242496	0.0028967273634158313	0.34268284709209285	protein_coding	10135	1131.076923076923	39.247823721436326	2.5380923781603886	12929	FALSE
ENSG00000168297	PXK	5.52720250404781	-0.4118256148799505	0.003022115896950888	0.3524456300050359	protein_coding	54899	1881.0714285714287	44.518701348015945	-2.5196888846557974	26	FALSE
ENSG00000126861	OMG	1.2729240017476753	-1.2374227909531947	0.003033421237267657	0.3524456300050359	protein_coding	4974;101927057	1501	38.12458361092603	-2.5180672770225914	27	FALSE
ENSG00000287045	AC072028.1	0.992163048720596	-1.0190906977735847	0.0031589321317858163	0.35966522786240074	lncRNA	"NA"	3903	35.43428132206	-2.500459704613224	28	FALSE
ENSG00000214944	ARHGEF28	3.8571963042780126	0.4541427267493491	0.0031749843300461363	0.35966522786240074	protein_coding	64283	3569.714285714286	46.23619337281896	2.4982584138023327	12928	FALSE
ENSG00000264895	AC006141.1	1.2329520421844309	-1.0872488638803632	0.0031944462814010844	0.35966522786240074	lncRNA	"NA"	2170	36.405529953917	-2.49560441067388	29	FALSE
ENSG00000120162	MOB3B	0.7635959108644814	-1.3104372763732104	0.0032061143803917996	0.35966522786240074	protein_coding	79817	3661.5	43.31558104601941	-2.494020987943541	30	FALSE
ENSG00000113916	BCL6	5.403128543709188	0.43479258119904607	0.0033422331855512432	0.3717306020818661	protein_coding	604	1763.6363636363637	51.05154639175258	2.475963252926988	12927	FALSE
ENSG00000148488	ST8SIA6	2.104749740965027	0.7256066099131643	0.003393623476018011	0.37424764655442694	protein_coding	338596	3143.3333333333335	40.127253446447554	2.469336344504725	12926	FALSE
ENSG00000122176	FMOD	1.082378010136148	-1.0898350673751687	0.0035028273345944316	0.38304447147123816	protein_coding	2331	1679	53.573555687909476	-2.455581269899268	31	FALSE
ENSG00000227486	AL050309.1	0.9414418026819621	-1.206219732694889	0.003553383092655497	0.3853347848727165	lncRNA	"NA"	2556.8571428571427	40.56319141803554	-2.449357968402168	32	FALSE
ENSG00000134531	EMP1	2.4184746527745307	0.7020754798496184	0.003664740197699877	0.3934148096460166	protein_coding	2012	1145.6666666666667	46.173988943846375	2.435956808118257	12925	FALSE
ENSG00000109771	LRP2BP	0.9627687072121554	-1.059292355940402	0.0037142522677881987	0.3934148096460166	protein_coding	55805	2799.75	39.8607018483793	-2.4301286028073994	33	FALSE
ENSG00000253190	AC084082.1	1.232810962170698	-1.4902255389841692	0.003718590762042576	0.3934148096460166	lncRNA	"NA"	942	48.443029016277436	-2.429621613941669	34	FALSE
ENSG00000102780	DGKH	4.88446471050072	0.42319640940463	0.0037749024840053598	0.39517124967438877	protein_coding	160851	5840.9	40.85329315687651	2.4230942628971457	12924	FALSE
ENSG00000254893	AC113404.3	0.6812309764469208	-1.1425282258392557	0.0037959276269344962	0.39517124967438877	translated_processed_pseudogene	"NA"	555	38.1981981981982	-2.420682076414033	35	FALSE
ENSG00000173391	OLR1	4.822928094392041	0.4215235356220516	0.00392685527804918	0.405556886771857	protein_coding	4973	874	43.55107135427503	2.405955104103359	12923	FALSE
ENSG00000286004	AC124944.3	1.312343536450177	-1.040400495709991	0.003983801048724511	0.4081984491893863	lncRNA	"NA"	1617	53.6796536796537	-2.3997023584005914	36	FALSE
ENSG00000278987	AL031009.1	1.27113269754394	-1.0467919051497991	0.004020648709540073	0.40875548169722636	TEC	"NA"	2182	45.0045829514207	-2.395703870237789	37	FALSE
ENSG00000169213	RAB3B	0.7495759586971386	1.2911818020001282	0.004094703760973293	0.4130572096243834	protein_coding	5865	12780	44.6870109546166	2.3877775126162377	12922	FALSE
ENSG00000279500	AC108704.2	0.7952519402728102	-1.0489016355285703	0.004163058066791123	0.4167221124857914	TEC	"NA"	1565	46.5814696485623	-2.3805875314838465	38	FALSE
ENSG00000272341	AL137003.1	2.8263051061465116	-0.5226442713575871	0.004198311860483213	0.4170429942020462	lncRNA	"NA"	2538	34.0819542947202	-2.376925304139401	39	FALSE
ENSG00000143797	MBOAT2	5.663621116604171	0.4084552338273159	0.004316893381148829	0.42557373915825536	protein_coding	129642	1431.4	40.00279446695542	2.3648286774383664	12921	FALSE
ENSG00000165685	TMEM52B	2.7306909065533387	0.5320236560484514	0.004362337332173855	0.42682026844795773	protein_coding	120939	1193.5	46.376204440720564	2.3602807542004247	12920	FALSE
ENSG00000184384	MAML2	4.179640536951674	0.422008680693261	0.004858332515658785	0.47180209721095345	protein_coding	84441	5137.5	45.92700729927011	2.313512764381902	12919	FALSE
ENSG00000272320	AL445309.1	2.302887805245135	0.5689863564243822	0.005163782225440938	0.49775035629379943	lncRNA	"NA"	1989	46.1538461538462	2.287032081720028	12918	FALSE
ENSG00000140548	ZNF710	3.3241592687239043	0.46937782584063337	0.005336573999844918	0.5106238048528082	protein_coding	374655	1447.6	59.98894722298978	2.2727374640318594	12917	FALSE
ENSG00000171791	BCL2	1.6171125732036127	-1.0355684610719509	0.006016910941306008	0.5715187013081393	protein_coding	596	4981.25	44.260978670012555	-2.2206264166262777	40	FALSE
ENSG00000213300	HNRNPA3P6	0.7670402495748064	-1.0732647970263034	0.006122060056456261	0.5772925182222125	processed_pseudogene	"NA"	1006	43.9363817097416	-2.2131024143565172	41	FALSE
ENSG00000229989	MIR181A1HG	3.5215594794471343	-0.4530233663569243	0.0062189155601655105	0.5822068214707466	lncRNA	"NA"	1691.6666666666667	37.26108374384236	-2.20628533995495	42	FALSE
ENSG00000154511	DIPK1A	1.234894633475742	-0.9869652771086311	0.006277975269939344	0.5835378013408621	protein_coding	388650	2188.2	38.82643268439815	-2.202180399395778	43	FALSE
ENSG00000095321	CRAT	5.358594283835708	0.38816904579567374	0.006359767331915105	0.5869478885830586	protein_coding	1384	1142.3333333333333	61.706059721816956	2.196558772451228	12916	FALSE
ENSG00000155846	PPARGC1B	2.1480108782893605	0.5814800816337825	0.006438441058798957	0.5900241795644424	protein_coding	133522	3588.1428571428573	55.52414699207707	2.1912192757334306	12915	FALSE
ENSG00000144815	NXPE3	3.3614376718027215	0.4449621711579167	0.00662206869201872	0.6026082509737035	protein_coding	91775	3468.1428571428573	42.7812332660543	2.1790063185386543	12914	FALSE
ENSG00000214708	AC116407.1	2.038921329546584	0.6547456121467032	0.006692401470264068	0.604779307864905	lncRNA	105371730	1599	50.906816760475294	2.1744180140499747	12913	FALSE
ENSG00000272572	AL138762.1	0.8159180102499719	-0.9709275118277653	0.006773098291695714	0.6078505384126643	lncRNA	"NA"	1637	41.661576053756896	-2.1692126218347547	44	FALSE
ENSG00000163637	PRICKLE2	3.637075358123273	0.4297234639016408	0.006820856035263882	0.6079438327869102	protein_coding	166336	4416.777777777777	47.06045130940104	2.166161116830134	12912	FALSE
ENSG00000141448	GATA6	2.3342415866896706	0.5624848316312686	0.0071305614496202634	0.6285240475869432	protein_coding	2627	2840.5	59.61978524907587	2.146876273111372	12911	FALSE
ENSG00000239305	RNF103	5.123316924626588	0.407041519826402	0.007148356185573472	0.6285240475869432	protein_coding	7844	2094.8333333333335	43.360649216325896	2.1457938157669636	12910	FALSE
ENSG00000135374	ELF5	7.0790828876608405	0.3594948192851994	0.007400375875964909	0.6463160488183313	protein_coding	2001	1682.5714285714287	45.04160298862286	2.1307462212539225	12909	FALSE
