gene_id	gene_name	logCPM	logFC	PValue	FDR	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000157502	PWWP3B	3.4889378705980323	0.8880318666938524	3.236481990889364e-7	1.0553358651792493e-4	protein_coding	139221	4146	38.76829072198102	6.489926805231601	13005	TRUE
ENSG00000148700	ADD3	7.010094230346924	0.5738685749093673	3.9234989488527254e-7	1.2481511412167342e-4	protein_coding	120	1041.9	41.51550052788176	6.406326459406866	13004	TRUE
ENSG00000165449	SLC16A9	1.2016318275054345	2.002581912081299	5.445707540927558e-7	1.6911515108647174e-4	protein_coding	220963	2758.6666666666665	41.84388593523444	6.263945685943517	13003	TRUE
ENSG00000147642	SYBU	3.7690619830301606	0.8405515907328331	6.135660804031943e-7	1.8611028806276425e-4	protein_coding	55638	1623.8684210526317	51.339394234041514	6.212138657372147	13002	TRUE
ENSG00000007944	MYLIP	5.235242789721451	0.6076705911271799	7.417630701315971e-7	2.1657393546146346e-4	protein_coding	29116	2934	46.319018404907965	6.129734792519013	13001	TRUE
ENSG00000169083	AR	7.00704614724956	-0.5546858239260806	7.472074749494638e-7	2.1657393546146346e-4	protein_coding	367	4503.375	52.22194465262166	-6.126558792140561	2	TRUE
ENSG00000169213	RAB3B	2.2774496724169158	1.224371076461041	9.575284473223912e-7	2.715009464875206e-4	protein_coding	5865	12780	44.6870109546166	6.018848314663134	13000	TRUE
ENSG00000214944	ARHGEF28	4.199098497892579	0.7529601877569975	1.0402983785488029e-6	2.886938670513199e-4	protein_coding	64283	3569.714285714286	46.23619337281896	5.9828420784206315	12999	TRUE
ENSG00000049759	NEDD4L	7.146466489296691	0.5360660560890107	1.1908748006833662e-6	3.1927357844233013e-4	protein_coding	23327	2835.4918032786886	44.91197641141271	5.924133894462184	12998	TRUE
ENSG00000144655	CSRNP1	4.414782695731043	0.7244773399396726	1.199448389455967e-6	3.1927357844233013e-4	protein_coding	64651	2878.5	58.58954316484278	5.9210184343628445	12997	TRUE
ENSG00000125772	GPCPD1	4.404779050497521	0.6992053264492235	1.3096265207678722e-6	3.416291742075072e-4	protein_coding	56261	2637.5714285714284	38.44987271840976	5.882852538768289	12996	TRUE
ENSG00000013588	GPRC5A	6.534638426778853	0.5049173748328367	1.382109461974086e-6	3.534677198534903e-4	protein_coding	9052	2115	50.425531914893625	5.8594575598208944	12995	TRUE
ENSG00000197872	CYRIA	4.3233621341321715	-0.6277867571455208	1.6175582022359984e-6	4.0572714676469473e-4	protein_coding	81553	1547.2	43.79524301964839	-5.791140083793622	3	TRUE
ENSG00000113645	WWC1	5.5867614646915404	0.5637455447727338	2.2166957533327654e-6	5.455162775607408e-4	protein_coding	23286	1768.25	53.661812526509244	5.654293910726766	12994	TRUE
ENSG00000111961	SASH1	3.295287241664423	0.8360756281441358	2.7021889192422322e-6	6.526787050680821e-4	protein_coding	23328	1673.5454545454545	48.29702862730188	5.568284291244306	12993	TRUE
ENSG00000176532	PRR15	5.694569616626133	0.5292651995124721	2.8075308229051657e-6	6.657931731482196e-4	protein_coding	222171	1077.5	57.308584686774935	5.551675467072151	12992	TRUE
ENSG00000163406	SLC15A2	1.7720973706652965	1.363952185865392	3.2961490263398244e-6	7.677084241169701e-4	protein_coding	6565	1484.4285714285713	42.40207872197091	5.481993161096911	12991	TRUE
ENSG00000174469	CNTNAP2	5.6392863914866	0.5363903203322878	3.852893668556993e-6	8.816367038419099e-4	protein_coding	26047	2169.6666666666665	44.69772622522661	5.414212976399967	12990	TRUE
ENSG00000115594	IL1R1	6.582187915805834	-0.5212174349420783	4.3087585338538875e-6	9.689506475354527e-4	protein_coding	3554	1773.923076923077	42.38324443866269	-5.365647843426878	4	TRUE
ENSG00000167291	TBC1D16	7.240441035577459	0.4793786312830123	5.410919702927613e-6	0.0011961800963607603	protein_coding	125058	2928.1111111111113	58.691610063370426	5.2667289108713735	12989	TRUE
ENSG00000164120	HPGD	1.1490467031807323	1.5764415681124861	5.746703066000323e-6	0.0012368943587418664	protein_coding	3248	1427.0714285714287	39.316282096201014	5.240581242422438	12988	TRUE
ENSG00000175356	SCUBE2	5.932382976265616	0.549284358391398	5.784754725389393e-6	0.0012368943587418664	protein_coding	57758	1538.7142857142858	50.9841240367654	5.237715050483739	12987	TRUE
ENSG00000140961	OSGIN1	3.3345447542793853	0.656346371476697	8.620335569841119e-6	0.0018134683360877051	protein_coding	29948	1387.375	61.35687899810794	5.064475827760709	12986	TRUE
ENSG00000155850	SLC26A2	4.19312122212673	0.5830656299312338	8.97935023298901e-6	0.00185901055696628	protein_coding	1836	3080.6666666666665	40.44579095433885	5.046755088771128	12985	TRUE
ENSG00000274173	AL035661.1	3.994632452011385	-0.6308687681629022	1.125549286903199e-5	0.0022938342732935035	lncRNA	NA	1144	42.2202797202797	-4.948635482839003	5	TRUE
ENSG00000111816	FRK	5.318654097721258	0.5965102645061451	1.3006509345775633e-5	0.002609906175337717	protein_coding	2444	13363	38.9433510439273	4.8858392426602455	12984	TRUE
ENSG00000123836	PFKFB2	6.0122447800792935	0.5238815971386271	1.3559181566110198e-5	0.0026795818964662926	protein_coding	5208	1639.9	45.191779986584564	4.867766523746917	12983	TRUE
ENSG00000235027	AC068580.3	2.8151250184648524	0.7637954699371297	1.514688167041894e-5	0.0029486683227951376	lncRNA	NA	2015	63.9205955334988	4.819676767341492	12982	TRUE
ENSG00000211448	DIO2	1.1067706519309208	1.467114048517149	1.830298205127224e-5	0.0035106734543344682	protein_coding	1734	2156.909090909091	42.05934417938128	4.737478146176452	12981	TRUE
ENSG00000198142	SOWAHC	4.430763991005556	0.5690045473529832	1.8678247131090348e-5	0.0035307301062436434	protein_coding	65124	4627	47.4389453209423	4.728663882764079	12980	TRUE
ENSG00000172250	SERHL	3.1066350929511772	0.6657913970910544	2.495602451491943e-5	0.004650020396401344	transcribed_unitary_pseudogene	94009	1385.4	56.113757759491826	4.6028245964232655	12979	TRUE
ENSG00000134516	DOCK2	0.4661646793895437	-2.0526832029769198	2.876307210709046e-5	0.005227804310786159	protein_coding	1794	1822.7222222222222	49.593099454417995	-4.541164729975402	6	TRUE
ENSG00000179094	PER1	2.660280266162555	0.7460807941892155	2.88585379419308e-5	0.005227804310786159	protein_coding	5187	1472.842105263158	62.57146941109206	4.539725675315843	12978	TRUE
ENSG00000170776	AKAP13	6.540625601095857	0.5021168635398859	3.0350206461078366e-5	0.005422708806463632	protein_coding	11214	2454.6666666666665	48.12092612710484	4.517838350236102	12977	TRUE
ENSG00000095383	TBC1D2	3.8784852350401415	0.6192213568159358	3.151566851244988e-5	0.005497429556351637	protein_coding	55357	2600.5	60.0205088764981	4.501473476157316	12976	TRUE
ENSG00000137266	SLC22A23	4.953810246022524	0.54117220193446125	3.161137903291979e-5	0.005497429556351637	protein_coding	63027	2217	56.69072319951887	4.500156557835722	12975	TRUE
ENSG00000112297	CRYBG1	6.25491404099214	0.4849204242867426	4.0889813358282785e-5	0.007017445205685295	protein_coding	202	3470.25	48.49794683380163	4.388384871780046	12974	TRUE
ENSG00000162174	ASRGL1	3.267433109697182	0.6941755057596422	4.5081734879921745e-5	0.007636377506997654	protein_coding	80150	1074.1818181818182	53.275220040622905	4.345999379354433	12973	TRUE
ENSG00000171346	KRT15	4.143449455868539	0.52947772299701	4.771662564884717e-5	0.007979076260742483	protein_coding	3866	1607.4444444444443	55.8788967996129	4.321330275686956	12972	TRUE
ENSG00000138795	LEF1	2.3702648760249763	0.7831462452934961	5.444210380741182e-5	0.008963522867913055	protein_coding	51176	1210.857142857143	48.757275444392	4.26406510069324	12971	TRUE
ENSG00000188042	ARL4C	2.786009241496347	0.6837600716209788	5.497828946048029e-5	0.008963522867913055	protein_coding	10123	3939.5	50.20941743876128	4.259808776486565	12970	TRUE
ENSG00000273079	GRIN2B	1.3445031789770883	-1.3354416998392502	5.885465336182268e-5	0.009477052392571027	protein_coding	2904	3858.8888888888887	44.465879642959955	-4.230219193832151	7	TRUE
ENSG00000095739	BAMBI	6.480357517833005	-0.4601355268660109	6.101017367773627e-5	0.009704337747301393	protein_coding	25805	1787.5	51.07692307692308	-4.214597738699219	8	TRUE
ENSG00000179104	TMTC2	4.359586582609313	0.5849345742304978	6.646162480358051e-5	0.010444084003772296	protein_coding	160335	4478.6	43.74134774259813	4.177429045624211	12969	TRUE
ENSG00000153071	DAB2	0.7024830271273073	-1.640618842056794	8.560636352472584e-5	0.013292426183964276	protein_coding	1601;112267931	1319.5294117647059	44.561340941512135	-4.067493950965908	9	TRUE
ENSG00000183508	TENT5C	5.68440940840426	0.4533360719798151	1.0002132363540606e-4	0.015347977931489424	protein_coding	54855	5654	43.9688715953307	3.999907402500316	12968	TRUE
ENSG00000010278	CD9	7.908991242236603	0.4576172709672538	1.0425225794262808e-4	0.015811188376112766	protein_coding	928	1062.25	49.18216050835489	3.981914530105721	12967	TRUE
ENSG00000112541	PDE10A	1.305191698276638	1.305070360013459	1.1103722626219114e-4	0.016646649909629413	protein_coding	10846;90632	4371.076923076923	41.14810643390117	3.9545313955389894	12966	TRUE
ENSG00000115896	PLCL1	0.938926322707646	1.4014406019327557	1.129037074813633e-4	0.016734125644084337	protein_coding	5334	3975.6666666666665	40.588580531567025	3.9472917966732513	12965	TRUE
ENSG00000166068	SPRED1	5.431368651139148	0.4631472284369173	1.163334312462728e-4	0.016903400300514904	protein_coding	161742	2991.3333333333335	38.644974370403425	3.934295462232992	12964	TRUE
ENSG00000211689	TRGC1	3.612359914586051	0.6108154190489415	1.1665036928291455e-4	0.016903400300514904	TR_C_gene	445347	2730	38.7179487179487	3.9331138820114355	12963	TRUE
ENSG00000007306	CEACAM7	1.5775072197194375	-1.0956156164023205	1.1920318882207336e-4	0.016903400300514904	protein_coding	1087	1482.75	45.034564154442755	-3.9237121265646886	10	TRUE
ENSG00000138814	PPP3CA	5.575889603912795	0.44864373857084977	1.1922968854154497e-4	0.016903400300514904	protein_coding	5530	2377.3333333333335	42.84913067863152	3.9236155905322994	12962	TRUE
ENSG00000171444	MCC	4.394117610781509	-0.5089257766180871	1.2282589217850722e-4	0.017226001200906126	protein_coding	4163	2795	49.57781753130591	-3.910710072568306	11	TRUE
ENSG00000132821	VSTM2L	1.2922545552415579	1.1965502988119796	1.24502044684885e-4	0.01727532094494633	protein_coding	128434	1141	69.38358165352028	3.9048235161339395	12961	TRUE
ENSG00000125430	HS3ST3B1	0.7068710087025785	1.435367483722641	1.297115541647452e-4	0.017808713694429174	protein_coding	9953	4088.5	51.74269291916347	3.8870213370500917	12960	TRUE
ENSG00000145703	IQGAP2	3.2629913885773756	0.687497594973399	1.3236084242284878e-4	0.01798315070542934	protein_coding	10788	1822.7368421052631	40.98521598521598	3.878240477395908	12959	TRUE
ENSG00000125398	SOX9	5.069890321522785	-0.47926288320232	1.372625453435256e-4	0.01845685957644953	protein_coding	6662	3931	51.0557110150089	-3.8624479519818595	12	TRUE
ENSG00000130598	TNNI2	0.632077607196461	1.5703550966707212	1.4025944825704924e-4	0.01866738758792544	protein_coding	7136	669	61.5346287992028	3.853067873831577	12958	TRUE
ENSG00000168269	FOXI1	5.675918254463664	-0.47639966597313094	1.6661348222645183e-4	0.021950905542218294	protein_coding	2299	2165	56.51270207852194	-3.778289858753696	13	TRUE
ENSG00000134508	CABLES1	5.628856296372023	-0.4664340147375801	1.717667938351681e-4	0.02229668310983376	protein_coding	91768	1413.3	52.89747399702822	-3.7650607907261326	14	TRUE
ENSG00000140022	STON2	4.695716796484123	0.525371735260524	1.7265698030309053e-4	0.02229668310983376	protein_coding	85439	2191.6	49.73079029019894	3.7628158589836067	12957	TRUE
ENSG00000177606	JUN	4.040198405631661	0.5019735936681722	1.8038742563850776e-4	0.02306659992748095	protein_coding	3725	3257	56.125268652133904	3.7437937393336593	12956	TRUE
ENSG00000171243	SOSTDC1	1.6713322822978958	-1.1222518832317128	1.8876543817659725e-4	0.023903569030459784	protein_coding	25928	2084.5	40.849124490285455	-3.7240775194830027	15	TRUE
ENSG00000131791	PRKAB2	5.206910079965801	0.4773309889081986	2.0494301483823488e-4	0.025702612908991323	protein_coding	5565	2174	42.486967187979175	3.6883668793426354	12955	TRUE
ENSG00000152620	NADK2	5.477623211990958	0.4487606658709654	2.196214089305643e-4	0.027281162254108097	protein_coding	133686	1802.4545454545455	39.44116608664952	3.6583253266663265	12954	TRUE
ENSG00000124225	PMEPA1	6.594527810489612	0.41719647140987115	2.3999875978714092e-4	0.029531168150034707	protein_coding	56937	2687.125	53.68656091547659	3.619791002534197	12953	TRUE
ENSG00000180667	YOD1	3.159713753899372	0.5513478989607165	2.4676448998127984e-4	0.029642293582024463	protein_coding	55432	6278	36.48454921949667	3.6077173361896353	12952	TRUE
ENSG00000151012	SLC7A11	4.55933678765884	0.5000154074239913	2.4700635194600015e-4	0.029642293582024463	protein_coding	23657	5221	35.883930281555216	3.6072918784017634	12951	TRUE
ENSG00000107186	MPDZ	4.862408032336405	0.497282940099148	2.4771984976160904e-4	0.029642293582024463	protein_coding	8777	3657.157894736842	44.05779581498431	3.6060391920555066	12950	TRUE
ENSG00000104419	NDRG1	4.768587013512048	0.4759765271287837	2.534544655340243e-4	0.03005278721782072	protein_coding	10397	714.9672131147541	55.74255382569417	3.596100052676125	12949	TRUE
ENSG00000196220	SRGAP3	4.0919722838345125	-0.49665998412412665	2.7022335154704917e-4	0.031752461029082545	protein_coding	9901	2899.3846153846152	50.61551522869575	-3.568277123819449	16	TRUE
ENSG00000134955	SLC37A2	1.4176018712451377	1.0884711860896463	2.7823703582957826e-4	0.032402193377903475	protein_coding	219855	2558.3333333333335	55.843648208469055	3.5555850620295266	12948	TRUE
ENSG00000157600	TMEM164	6.283388443858105	0.43110885755374073	2.815462171011146e-4	0.03249740981991007	protein_coding	84187	2961.25	52.52427184466023	3.550450303532166	12947	TRUE
ENSG00000016402	IL20RA	1.602728952897557	1.022985081908271	2.956994939837596e-4	0.03381428307946468	protein_coding	53832	1761.5	46.721544138518325	3.5291494186603853	12946	TRUE
ENSG00000171791	BCL2	6.632029790039163	-0.4231318837117867	2.9814019429107093e-4	0.03381428307946468	protein_coding	596	4981.25	44.260978670012555	-3.5255794698510594	17	TRUE
ENSG00000100906	NFKBIA	6.178428980315839	0.4864572910809042	3.329409766416405e-4	0.03743576860635273	protein_coding	4792	937.9	55.98677897430429	3.4776327508505682	12945	TRUE
ENSG00000189306	RRP7A	5.818449447634515	0.4217593148872847	4.048404789867098e-4	0.04513106296943296	protein_coding	27341	2228.6666666666665	57.35865988632963	3.3927160699784062	12944	TRUE
ENSG00000105388	CEACAM5	5.0031877098960384	-0.4485293110367392	4.1354082673659656e-4	0.04571027968750364	protein_coding	1048	1640.1	51.167611730992	-3.383481608357739	18	TRUE
ENSG00000166387	PPFIBP2	4.121848435670254	-0.4950513036321421	4.993328421271976e-4	0.054583674500055405	protein_coding	8495	1100.1851851851852	51.85322336307019	-3.301609868582288	19	FALSE
ENSG00000108932	SLC16A6	3.767380643557891	0.5196413912661056	5.021882189685386e-4	0.054583674500055405	protein_coding	9120	2142.8	41.5811088295688	3.299133479789103	12943	FALSE
ENSG00000131844	MCCC2	7.934211134289524	0.41072270755571044	5.688992854488051e-4	0.06132358165379145	protein_coding	64087	1491.6666666666667	44.364990689013034	3.244964611716208	12942	FALSE
ENSG00000223813	AC007255.1	2.798787726948968	0.5735983095708547	5.94627231626487e-4	0.06357149985331369	lncRNA	NA	1405	45.19572953736651	3.225755205668741	12941	FALSE
ENSG00000135547	HEY2	0.5980138988141039	1.2990900697752668	6.089826071026729e-4	0.06457691174341597	protein_coding	23493	2543.5	46.09789659917439	3.2153951108929055	12940	FALSE
ENSG00000083307	GRHL2	7.165176422527375	0.3814629786714557	6.239705685987114e-4	0.06563264617929833	protein_coding	79977	1583	49.67361549799959	3.204835894607027	12939	FALSE
ENSG00000182841	RRP7BP	2.8815022801844417	0.5428658277359769	6.388605971497651e-4	0.06666127014899509	transcribed_unprocessed_pseudogene	91695	1609.4	57.710948179445786	3.1945938969173784	12938	FALSE
ENSG00000175985	PLEKHD1	2.689936102928676	0.5718479734906617	6.920513227716662e-4	0.07163829684849875	protein_coding	400224	4445	55.26434195725533	3.1598616969160416	12937	FALSE
ENSG00000023445	BIRC3	1.8194202355833637	0.9664513350089174	7.177813893160251e-4	0.07352033952293727	protein_coding	330	3486.5	36.63774559013337	3.1440078062732386	12936	FALSE
ENSG00000139517	LNX2	5.094260831576169	0.4372552208841366	7.261720386214611e-4	0.07352033952293727	protein_coding	222484	4699	41.07256863162372	3.1389604776844817	12935	FALSE
ENSG00000279561	AL845472.1	2.396664942565996	0.6726290896968218	7.271428197852416e-4	0.07352033952293727	TEC	100132249	4081	42.28130360205834	3.1383802799897667	12934	FALSE
ENSG00000169435	RASSF6	1.994585782937276	0.7300998192345654	7.529828818223872e-4	0.07528397591688882	protein_coding	166824	3009.2	37.970224644423745	3.1232148968598334	12933	FALSE
ENSG00000169926	KLF13	4.983400638307712	0.4319648844111891	7.561297895509035e-4	0.07528397591688882	protein_coding	51621	1577	56.95262252015579	3.121403651525505	12932	FALSE
ENSG00000100505	TRIM9	1.4321155355725461	-1.0427643070665935	7.653519529649125e-4	0.07562489032213147	protein_coding	114088	2344.3333333333335	51.99061566898906	-3.1161388052643466	20	FALSE
ENSG00000082512	TRAF5	7.124288117400733	-0.3815989532886254	7.973095704338104e-4	0.07819029118171571	protein_coding	7188	2795.1428571428573	42.90606153531638	-3.0983730228605526	21	FALSE
ENSG00000109654	TRIM2	1.314604064003105	-1.0936511711925814	8.247573356755346e-4	0.08027843230758208	protein_coding	23321	6099.866666666667	40.87484608042435	-3.0836738130008814	22	FALSE
ENSG00000125378	BMP4	1.7238992528122352	-0.8043672798673347	9.580305168043733e-4	0.09255994096799586	protein_coding	652	1144.7777777777778	53.80957002814713	-3.0186206568205582	23	FALSE
ENSG00000137460	FHDC1	4.1173624354297464	0.5154981062420273	0.001025835460027406	0.09838214636130484	protein_coding	85462	6531.5	51.779836178519446	2.988922292764845	12931	FALSE
ENSG00000095585	BLNK	3.210682283781392	-0.5244788714823655	0.0010504857520282226	0.10001084426061392	protein_coding	29760	1403.2222222222222	44.93625781930479	-2.978609833650684	24	FALSE
ENSG00000173193	PARP14	4.466636551932454	0.44762168361548216	0.0011046090534606737	0.10391575989971348	protein_coding	54625	4085.1428571428573	42.65281857602463	2.956791401586812	12930	FALSE
ENSG00000119699	TGFB3	5.696120585366238	-0.4155451853123119	0.001116718874007105	0.10391575989971348	protein_coding	7043	1740.142857142857	52.163204991380034	-2.9520561436560753	25	FALSE
ENSG00000047346	FAM214A	6.247330696921202	0.3841718647327282	0.001118961390465644	0.10391575989971348	protein_coding	56204	1873.375	39.397477814105564	2.951184898455567	12929	FALSE
ENSG00000257027	AC010186.3	3.5452897651565687	-0.48020383928644106	0.0011233705547695776	0.10391575989971348	lncRNA	NA	2508	39.7129186602871	-2.9494769638217107	26	FALSE
ENSG00000085377	PREP	5.3236078454651645	0.4275238594725341	0.0011387682819411237	0.10414898927292823	protein_coding	5550	3994.3333333333335	43.94558958524576	2.9435646377402054	12928	FALSE
ENSG00000284669	AC092053.3	1.537071105183944	0.8760093969573362	0.0011418619540005165	0.10414898927292823	lncRNA	NA	4975	52.78391959799	2.9423863971757047	12927	FALSE
ENSG00000163513	TGFBR2	1.1971356407038567	0.9518489234175778	0.0011824253237200544	0.10709981595333798	protein_coding	7048	3203.6666666666665	45.17219852252626	2.92722627766871	12926	FALSE
ENSG00000109099	PMP22	3.3709416241069525	-0.5243592374444627	0.001206973916732958	0.10856938479964119	protein_coding	5376	1701.483870967742	46.60827361316499	-2.918302115106748	27	FALSE
ENSG00000256612	CYP2B7P	1.7383877296547157	0.9847831316755521	0.0012923720778381653	0.11545485624139172	transcribed_unprocessed_pseudogene	1556	1376.6666666666667	52.03389830508478	2.888612433640934	12925	FALSE
ENSG00000262074	SNORD3B-2	7.544999872197895	0.5864864670780926	0.0013250180005967384	0.11756605293730109	snoRNA	NA	791	56.1314791403287	2.877778221722092	12924	FALSE
ENSG00000154319	FAM167A	2.5705998484210437	-0.6119586811822068	0.001344855883496436	0.11851996816516225	protein_coding	83648	1513.5	58.6802114304592	-2.871324252729	28	FALSE
