gene_id	gene_name	logCPM	logFC	PValue	FDR	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000096060	FKBP5	6.4550960005428575	0.9812167752351308	6.931132234080978e-8	5.010823542338654e-5	protein_coding	2289	4725.25	42.75964234696578	7.159195815482171	12996	TRUE
ENSG00000125848	FLRT3	5.186675006445123	0.8935236708028005	8.950633899524374e-8	6.130242049184774e-5	protein_coding	23767	3456.6666666666665	39.238187078109924	7.048146206101216	12995	TRUE
ENSG00000183111	ARHGEF37	5.873845959718175	0.70369694820701	3.585846055489146e-7	2.333130736004013e-4	protein_coding	389337	2009.6666666666667	53.72366893348812	6.445408359137107	12994	TRUE
ENSG00000174469	CNTNAP2	3.679156730660108	0.9808710318140053	4.2884111338219877e-7	2.6573854325916916e-4	protein_coding	26047	2169.6666666666665	44.69772622522661	6.367703585117779	12993	TRUE
ENSG00000179104	TMTC2	5.621721888520937	0.711162615348474	4.885712589624069e-7	2.889898996762637e-4	protein_coding	160335	4478.6	43.74134774259813	6.311072084724766	12992	TRUE
ENSG00000013588	GPRC5A	4.501801463242351	0.6963915189249223	1.078769958253878e-6	6.070519781144159e-4	protein_coding	9052	2115	50.425531914893625	5.967071156348023	12991	TRUE
ENSG00000143153	ATP1B1	6.459032946824005	0.6198272408939042	1.1195917524587706e-6	6.070519781144159e-4	protein_coding	481	1847.3333333333333	44.58679177192349	5.9509403094509965	12990	TRUE
ENSG00000154153	RETREG1	4.29335836973509	0.8240650405443309	1.2441605113606816e-6	6.47610429373462e-4	protein_coding	54463	1583.1666666666667	41.74123591957049	5.90512358692705	12989	TRUE
ENSG00000154309	DISP1	4.872297813838343	0.8985678915600745	2.517651652030711e-6	0.0012600846518413709	protein_coding	84976	1952.5	45.5924357332808	5.599004360036921	12988	TRUE
ENSG00000139211	AMIGO2	4.290371757789499	-0.7399310092577988	3.5722467126584363e-6	0.0017216906100675643	protein_coding	347902	3225.6666666666665	44.610933140436096	-5.447058554753776	1	TRUE
ENSG00000064042	LIMCH1	5.103188307807299	0.5891567310014727	4.8072832137152606e-6	0.002234184873574167	protein_coding	22998	3245.5454545454545	45.29424946079942	5.318100291324537	12987	TRUE
ENSG00000187889	FYB2	2.0985659318171206	1.2369697464352383	5.448709250580676e-6	0.002444967361303667	protein_coding	199920	1719.2	39.879013494648675	5.263706365932806	12986	TRUE
ENSG00000163347	CLDN1	8.70724572008075	-0.5385109581958007	7.304924637648724e-6	0.003168632810324095	protein_coding	9076	1939	41.64517792676634	-5.13638426017077	2	TRUE
ENSG00000214313	AZGP1P1	0.8826407248938911	2.469050707776053	8.988807293413853e-6	0.00377326933255466	transcribed_unprocessed_pseudogene	646282	1041.5	55.112818050888116	5.046297930096873	12985	TRUE
ENSG00000137266	SLC22A23	5.851871003327553	0.6321167230669108	1.3343090923546487e-5	0.0054260513183784515	protein_coding	63027	2217	56.69072319951887	4.874743554561279	12984	TRUE
ENSG00000171208	NETO2	1.8095946793742896	1.3502480440288405	1.3822205462817088e-5	0.005450556354170871	protein_coding	81831	2675.4	40.5771099648651	4.859422655665669	12983	TRUE
ENSG00000159216	RUNX1	4.192482577440795	0.6324275716585386	1.4736636277309567e-5	0.005523739971720888	protein_coding	861;100506403	2351.8888888888887	48.28742854443235	4.831601635399202	12982	TRUE
ENSG00000069702	TGFBR3	1.9555301439044015	1.359021117208238	1.4856750865306316e-5	0.005523739971720888	protein_coding	7049	2830.3636363636365	45.79559324211473	4.828076159320879	12981	TRUE
ENSG00000186197	EDARADD	3.8912789908617746	0.7637990279633844	1.824405673634616e-5	0.00659471973083535	protein_coding	128178	2067	50.3241412675375	4.738878585836726	12980	TRUE
ENSG00000005469	CROT	5.02435205068173	0.564741870988408	2.2701482664964635e-5	0.007984172808626617	protein_coding	54677	1574.4285714285713	39.35214590327558	4.6439457775123945	12979	TRUE
ENSG00000138696	BMPR1B	3.4761796889457792	-0.7040637504657575	2.7261653982916637e-5	0.008916567160343319	protein_coding	658	2672.222222222222	40.5945945945946	-4.564447798763155	3	TRUE
ENSG00000224689	ZNF812P	1.198196084792987	1.8962572210723483	2.736636670713216e-5	0.008916567160343319	transcribed_unprocessed_pseudogene	NA	1390.3333333333333	42.675617357947736	4.562782857824993	12978	TRUE
ENSG00000198944	SOWAHA	4.961832596060029	0.5733720979080769	2.7408183079515313e-5	0.008916567160343319	protein_coding	134548	3485	57.6757532281205	4.562119753394994	12977	TRUE
ENSG00000152766	ANKRD22	5.2983508029014805	0.5644764799793849	3.865459898294697e-5	0.012268592599148509	protein_coding	118932	2156	38.613172541743985	4.412798827901025	12976	TRUE
ENSG00000121057	AKAP1	4.920876078606671	0.5703389887021147	3.9872413543404165e-5	0.012353802796198056	protein_coding	8165	1678.9473684210527	54.943573667711604	4.399327474975746	12975	TRUE
ENSG00000138496	PARP9	4.832148337913783	0.535340469418358	4.5950376016357054e-5	0.013905866118624521	protein_coding	83666	3025.8571428571427	43.35017232425286	4.337710930389713	12974	TRUE
ENSG00000102554	KLF5	2.830453645341016	0.787740459689909	4.733064747321942e-5	0.013998038990204643	protein_coding	688	1636.2	43.52768610194352	4.3248575544349634	12973	TRUE
ENSG00000160862	AZGP1	4.606243689616948	0.8505024145416262	5.0414269278684856e-5	0.01457868635830058	protein_coding	563	988.8333333333334	53.29512893982807	4.297446523238996	12972	TRUE
ENSG00000168502	MTCL1	2.2361892422876455	0.9514626323652979	5.437943429264088e-5	0.015383469096742082	protein_coding	23255	2489.5625	56.50591218336556	4.264565314675373	12971	TRUE
ENSG00000165272	AQP3	0.7785071948886039	1.962338530263833	5.964595086760849e-5	0.016514314013621047	protein_coding	360	1282.857142857143	58.69710467706013	4.224419033561824	12970	TRUE
ENSG00000171617	ENC1	5.412634684649774	-0.5847830254093844	6.290573676982634e-5	0.017054007345536464	protein_coding	8507	3553.375	49.52685826854752	-4.201309746703051	4	TRUE
ENSG00000256229	ZNF486	3.319923391301914	0.6750619473946421	7.831418712156649e-5	0.020798010551284586	protein_coding	90649	2314.5	40.67833225318639	4.106159555560333	12969	TRUE
ENSG00000008513	ST3GAL1	5.7967314283369396	-0.5219933279755671	8.229610500858488e-5	0.0214152425159168	protein_coding	6482	1976.0625	52.41484011765822	-4.084620719019908	5	TRUE
ENSG00000255823	MTRNR2L8	5.9196753259325465	-1.280682704551259	8.39297140022867e-5	0.0214152425159168	protein_coding	100463486	1293	42.5367362722351	-4.076084256780143	6	TRUE
ENSG00000149292	TTC12	4.87965868098813	0.5597396373702175	8.643403604320746e-5	0.021630117519812666	protein_coding	54970	1124.9545454545455	48.68075477797082	4.063315207115986	12968	TRUE
ENSG00000049759	NEDD4L	6.147384504984382	0.48642634253875716	9.072545256012374e-5	0.02227566630499793	protein_coding	23327	2835.4918032786886	44.91197641141271	4.042270856757891	12967	TRUE
ENSG00000124713	GNMT	3.810521511207613	0.6019925345832317	1.0064032018985157e-4	0.024252453456121086	protein_coding	27232;107080644	1076	59.4795539033457	3.99722799017718	12966	TRUE
ENSG00000186458	DEFB132	0.9207333145697357	2.031540266626785	1.0414818275499003e-4	0.024641460039830643	protein_coding	400830	2133	40.5063291139241	3.9823483035017895	12965	TRUE
ENSG00000104205	SGK3	2.7909454317708473	0.7693380854627723	1.3454739862031576e-4	0.03126545175439588	protein_coding	23678	1641.5714285714287	39.01314071882342	3.871124694598582	12964	TRUE
ENSG00000047644	WWC3	7.579026342406108	0.4454376555033962	1.5614183575716678e-4	0.03516885324807383	protein_coding	55841	3741	54.55760491847103	3.8064807189477565	12963	TRUE
ENSG00000121644	DESI2	5.995899774107269	0.4763025453701507	1.569548362310743e-4	0.03516885324807383	protein_coding	51029	1622	45.514796547472294	3.8042252978925175	12962	TRUE
ENSG00000104643	MTMR9	4.738476997978346	0.4977810675367108	1.5945303478339786e-4	0.03516885324807383	protein_coding	66036	3456.75	40.659579084400065	3.7973672106503034	12961	TRUE
ENSG00000170745	KCNS3	2.9945656331181625	-0.6846567461428001	1.6950909612604805e-4	0.03676369779813772	protein_coding	3790	1287.2	50.559353635798644	-3.770806991907181	7	TRUE
ENSG00000141668	CBLN2	5.056313464130818	-0.49825703739137883	1.8175267187695243e-4	0.038772910149750525	protein_coding	147381	1262.6666666666667	46.8585005279831	-3.740519196023876	8	TRUE
ENSG00000111666	CHPT1	5.238365353849166	0.5057251489403717	2.0062857397321832e-4	0.04210934892118532	protein_coding	56994	1402.3	43.50709548598731	3.6976072137126246	12960	TRUE
ENSG00000175906	ARL4D	5.782533463363153	-0.4694190660684358	2.0719913996725725e-4	0.04279813346657013	protein_coding	379	1578	54.8162230671736	-3.683612051572797	9	TRUE
ENSG00000146411	SLC2A12	1.154581427295337	1.4520388883593796	2.35520254525225e-4	0.047887891752136764	protein_coding	154091	5572	39.5549174443647	3.6279717380030867	12959	TRUE
ENSG00000137501	SYTL2	3.1727851419080766	-0.6309240014655029	2.463062375018376e-4	0.04931050874786788	protein_coding	54843	2263.0666666666666	42.29216991692688	-3.608524589872922	10	TRUE
ENSG00000113739	STC2	7.721294185197613	0.44443654552143147	2.659004328118068e-4	0.05242670200272791	protein_coding	8614	1518	52.92490118577074	3.575280955757465	12958	FALSE
ENSG00000185697	MYBL1	5.528070696939796	0.4576822880536833	2.8235257502901007e-4	0.05483961281869415	protein_coding	4603	2023.3333333333333	43.36079077429984	3.549208247184087	12957	FALSE
ENSG00000108691	CCL2	1.1111037633645955	-1.5317789194532687	2.9142667527708713e-4	0.05576963713795199	protein_coding	6347	866.25	46.11832611832612	-3.5354706982921025	11	FALSE
ENSG00000136111	TBC1D4	4.21648672100112	0.5096817303529805	2.962456780843522e-4	0.055870217520459065	protein_coding	9882	3646.625	45.93973879957494	3.5283479768394215	12956	FALSE
ENSG00000145569	OTULINL	2.18923345754792	0.796606690035415	3.303100286459373e-4	0.06140463432527975	protein_coding	54491	2668	40.31734132933538	3.481078240358016	12955	FALSE
ENSG00000269028	MTRNR2L12	6.463346480125253	-1.0584167240426003	3.4895640861225627e-4	0.06395732035593367	protein_coding	100462981	1049	40.5147759771211	-3.4572288214120555	12	FALSE
ENSG00000137331	IER3	5.0812252603922685	-0.48555073026415596	3.8801762255429994e-4	0.07012879614304313	protein_coding	8870	1293.5	58.33011209895632	-3.4111485496524665	13	FALSE
ENSG00000198435	NRARP	3.6536220207517074	0.5490904254758926	4.1589665745401383e-4	0.07413785210204221	protein_coding	441478	2641	59.219992427110896	3.381014570029658	12954	FALSE
ENSG00000111885	MAN1A1	3.506671954726208	0.5793212999111882	4.2273561241837267e-4	0.07433862870811195	protein_coding	4121	5018	42.7062574730969	3.3739311644602945	12953	FALSE
ENSG00000170561	IRX2	3.9314875944798002	0.5479831431266415	4.6021318923427485e-4	0.07985005642007491	protein_coding	153572	2854.5	57.43562795585918	3.337040939058106	12952	FALSE
ENSG00000140798	ABCC12	2.710814122297093	0.6804606378935958	4.785225169145354e-4	0.08193438832380066	protein_coding	94160	2744.076923076923	50.379839093992665	3.3200976216454374	12951	FALSE
ENSG00000235448	LURAP1L-AS1	3.5338244544779145	-0.5867879774248408	4.991486309330009e-4	0.08372834665461679	lncRNA	NA	968.5	36.26742385131648	-3.301770115734009	14	FALSE
ENSG00000105810	CDK6	3.821385185663151	0.5299963592487112	5.018682117159847e-4	0.08372834665461679	protein_coding	1021	4999.6	40.59124729978398	3.2994103116172986	12950	FALSE
ENSG00000141519	CCDC40	2.270193921015144	0.7710307164251694	5.141055183065129e-4	0.08468424189522344	protein_coding	55036	1571.6875	57.06048435201017	3.288947734477246	12949	FALSE
ENSG00000109062	SLC9A3R1	7.253463276686374	0.42216826631873733	0.00054169146203531535	0.08811288744331948	protein_coding	9368	1070.4	61.19207772795217	3.2662480095672577	12948	FALSE
ENSG00000116667	C1orf21	2.164432056445374	0.8204611211034818	5.766540237004856e-4	0.09264196062240024	protein_coding	81563	2859.375	43.046994535519154	3.2390846732624947	12947	FALSE
ENSG00000121957	GPSM2	5.840157909053423	0.4331497616083067	5.912671296204935e-4	0.09383120924087172	protein_coding	29899	2976.5	41.82904977882299	3.2282162641113934	12946	FALSE
ENSG00000111371	SLC38A1	8.606031884845773	0.4010911788171372	6.03097012483735e-4	0.09455543883675714	protein_coding	81539	2242.909090909091	43.26767185473413	3.2196128228555967	12945	FALSE
ENSG00000171189	GRIK1	1.068531558596735	-1.5745006909070443	6.748284904269013e-4	0.10454218030863412	protein_coding	2897	3070.375	47.14814965598665	-3.1708065903182483	15	FALSE
ENSG00000264940	SNORD3C	5.477186091562519	-1.0966471629950623	7.469189896504051e-4	0.11434890367436143	snoRNA	NA	581	54.9053356282272	-3.1267264989284627	16	FALSE
ENSG00000258725	PRC1-AS1	1.2104199415376287	-1.157791157922055	8.184168051253478e-4	0.12250225745096002	lncRNA	100507118	1400.1666666666667	43.530532079514366	-3.0870254615316313	17	FALSE
ENSG00000233008	LINC01725	0.7916712689307639	-1.3501372834924916	8.190037960680489e-4	0.12250225745096002	lncRNA	101927560;101927587	1812.625	40.54203158402868	-3.086714085287706	18	FALSE
ENSG00000167183	PRR15L	5.094711119031355	0.4708917884608979	8.751903182991852e-4	0.129418768318492	protein_coding	79170	1524	52.23097112860889	3.0578974953210833	12944	FALSE
ENSG00000155792	DEPTOR	3.8516009568189125	0.5299112196324666	9.221878720703851e-4	0.13483630089047102	protein_coding	64798	1510.6666666666667	49.33804060017652	3.035180593597356	12943	FALSE
ENSG00000124171	PARD6B	6.8966114376955625	-0.444410248176723	9.50450611804043e-4	0.13742459790451125	protein_coding	84612	2550.5	40.79592236816306	-3.0220704454247795	19	FALSE
ENSG00000145685	LHFPL2	3.95720447577644	-0.4930260351165217	0.0010110161214745956	0.14457530537086716	protein_coding	10184	1859.25	48.420061852897675	-2.995241919174939	20	FALSE
ENSG00000066583	ISOC1	4.986120908628814	0.4315018286534801	0.001117907781004891	0.15812319515452875	protein_coding	51015	1261.5	45.7391993658343	2.9515940210046736	12942	FALSE
ENSG00000049130	KITLG	5.634191622322404	0.5037950244197884	0.0011771028180088887	0.16470579538440505	protein_coding	4254	3542.8333333333335	36.79258597167993	2.9291856005859214	12941	FALSE
ENSG00000236088	COX10-AS1	3.5899313535195705	0.5593922106798411	0.0011920863046224047	0.16502786257501437	lncRNA	100874058	2373.7368421052633	41.012394403671756	2.9236923014209135	12940	FALSE
ENSG00000107562	CXCL12	3.424334438135807	-0.6533063383502957	0.0012740456737359049	0.17427338985946092	protein_coding	6387	1172.375	50.890286810960646	-2.894815002537626	21	FALSE
ENSG00000151929	BAG3	3.8582299165080967	0.5182517350890699	0.001285656299585664	0.17427338985946092	protein_coding	9531	1853.5	58.24116536282708	2.890875117837721	12939	FALSE
ENSG00000139517	LNX2	5.288760191891798	0.4424791793860682	0.0013058408683011553	0.17518461050724674	protein_coding	222484	4699	41.07256863162372	2.8841097436041743	12938	FALSE
ENSG00000198740	ZNF652	6.787811080082576	0.4286679320121429	0.0013445464544378722	0.17853656134285745	protein_coding	22834	5686.25	41.78061112332383	2.871424188191517	12937	FALSE
ENSG00000138814	PPP3CA	6.597508286369183	0.4110699195728012	0.0013808417905685727	0.18150398202695797	protein_coding	5530	2377.3333333333335	42.84913067863152	2.859856077698766	12936	FALSE
ENSG00000163171	CDC42EP3	5.483458960343017	0.41852669350742155	0.0014031481113710856	0.18259166373271937	protein_coding	10602	2739.6666666666665	41.65956929066795	2.8528964839565685	12935	FALSE
ENSG00000147642	SYBU	2.642785695612284	0.5969379687884158	0.001663007801665528	0.21347215502495137	protein_coding	55638	1623.8684210526317	51.339394234041514	2.779105713370775	12934	FALSE
ENSG00000156103	MMP16	4.35817402920744	-0.4628935239746069	0.0016896502109274624	0.21347215502495137	protein_coding	4325	3554.75	38.08284689499961	-2.7722031931302316	22	FALSE
ENSG00000229344	MTCO2P12	0.9386616913493386	-1.5309443631684314	0.0016896666385591325	0.21347215502495137	unprocessed_pseudogene	NA	682	45.307917888563	-2.7721989707207313	23	FALSE
ENSG00000287202	AC008119.1	1.1424163343541565	-1.0546882705358285	0.0017755903127665547	0.22217073788491515	lncRNA	NA	2388	39.572864321608	-2.7506572330561703	24	FALSE
ENSG00000269933	AL031429.2	0.7418033606279285	-1.2152871111782304	0.0019271574668414566	0.23883904872388453	lncRNA	NA	649	36.517719568567	-2.71508279796192	25	FALSE
ENSG00000076641	PAG1	4.526742017355474	0.44372450291259075	0.0021630664878614053	0.2655470208164195	protein_coding	55824	3074.75	41.7188389299943	2.664930131107586	12933	FALSE
ENSG00000172671	ZFAND4	3.869447160746782	0.4771073981928927	0.0024856979467908743	0.30230268580924907	protein_coding	93550	1925.4444444444443	42.679900744416884	2.604551646415174	12932	FALSE
ENSG00000241878	PISD	3.8047511705138852	0.45976840742999997	0.0026577327307265915	0.3188116169396958	protein_coding	23761	1540.3529411764705	58.313602688459476	2.575488695103887	12931	FALSE
ENSG00000152620	NADK2	5.916724825393081	0.41974524489382103	0.002670442345840839	0.3188116169396958	protein_coding	133686	1802.4545454545455	39.44116608664952	2.5734167938991024	12930	FALSE
ENSG00000105835	NAMPT	6.420108111721384	0.4227910836213674	0.0028841462443228187	0.3411945007033894	protein_coding	10135	1131.076923076923	39.247823721436326	2.5399827219373083	12929	FALSE
ENSG00000168297	PXK	5.527202259166263	-0.41169884988074584	0.003034637760174039	0.35478580564337586	protein_coding	54899	1881.0714285714287	44.518701348015945	-2.517893142528299	26	FALSE
ENSG00000126861	OMG	1.2729235412873239	-1.2357006818100231	0.003053562609087689	0.35478580564337586	protein_coding	4974;101927057	1501	38.12458361092603	-2.5151931709677573	27	FALSE
ENSG00000214944	ARHGEF28	3.8571963003956826	0.45402768024571516	0.0031858281820948534	0.3615098877048579	protein_coding	64283	3569.714285714286	46.23619337281896	2.4967776502487133	12928	FALSE
ENSG00000287045	AC072028.1	0.9921630211615691	-1.017186541969018	0.0031919786121692175	0.3615098877048579	lncRNA	NA	3903	35.43428132206	-2.4959400272987544	28	FALSE
ENSG00000120162	MOB3B	0.7635955837902865	-1.309241497193822	0.003210084939536395	0.3615098877048579	protein_coding	79817	3661.5	43.31558104601941	-2.4934834759178988	29	FALSE
ENSG00000264895	AC006141.1	1.2329524678397328	-1.0854356528358837	0.003222557978464883	0.3615098877048579	lncRNA	NA	2170	36.405529953917	-2.491799260320298	30	FALSE
ENSG00000113916	BCL6	5.403128916895682	0.43473916910032023	0.003347517632153254	0.3723183499761564	protein_coding	604	1763.6363636363637	51.05154639175258	2.475277126779973	12927	FALSE
ENSG00000148488	ST8SIA6	2.1047506081477967	0.7261013700127648	0.0033776427428421217	0.37248529671698755	protein_coding	338596	3143.3333333333335	40.127253446447554	2.4713862881627158	12926	FALSE
ENSG00000122176	FMOD	1.0823777656877893	-1.0887137997970524	0.0035121399313884217	0.38406283132065155	protein_coding	2331	1679	53.573555687909476	-2.4544281891727726	31	FALSE
ENSG00000227486	AL050309.1	0.9414413810071612	-1.204598234046414	0.0035690708225407154	0.38703598844768605	lncRNA	NA	2556.8571428571427	40.56319141803554	-2.4474448340747528	32	FALSE
ENSG00000134531	EMP1	2.418475756253805	0.7020967629746225	0.003665386619369798	0.39419567006495193	protein_coding	2012	1145.6666666666667	46.173988943846375	2.4358802098896146	12925	FALSE
ENSG00000253190	AC084082.1	1.2328114287230183	-1.4891740717012665	0.003715509902231747	0.3946111667917355	lncRNA	NA	942	48.443029016277436	-2.4299815769156408	33	FALSE
ENSG00000109771	LRP2BP	0.9627683712274937	-1.0580807160862251	0.0037332833552317954	0.3946111667917355	protein_coding	55805	2799.75	39.8607018483793	-2.427909045984927	34	FALSE
ENSG00000102780	DGKH	4.884465081644966	0.42333728003588283	0.003760223213876524	0.3946111667917355	protein_coding	160851	5840.9	40.85329315687651	2.4247863737751274	12924	FALSE
ENSG00000254893	AC113404.3	0.6812308381566797	-1.1420680305905693	0.003794015042211409	0.3949721419543765	translated_processed_pseudogene	NA	555	38.1981981981982	-2.4209009515874564	35	FALSE
ENSG00000173391	OLR1	4.822928310889209	0.42163953427333767	0.003913479667120678	0.40417548339874115	protein_coding	4973	874	43.55107135427503	2.4074369182591306	12923	FALSE
ENSG00000286004	AC124944.3	1.312343468361749	-1.0399521947417494	0.003972815963282092	0.4070728671668493	lncRNA	NA	1617	53.6796536796537	-2.400901552735293	36	FALSE
ENSG00000278987	AL031009.1	1.2711324127818582	-1.0455141519076183	0.004033498525415703	0.41006184618151986	TEC	NA	2182	45.0045829514207	-2.3943180974922926	37	FALSE
ENSG00000169213	RAB3B	0.749575774898444	1.2902225432773158	0.004094764872902382	0.4130633743494473	protein_coding	5865	12780	44.6870109546166	2.38777103098116	12922	FALSE
ENSG00000279500	AC108704.2	0.7952522056111796	-1.0471154935199587	0.004201235222800514	0.4176118219739558	TEC	NA	1565	46.5814696485623	-2.376623002083902	38	FALSE
ENSG00000272341	AL137003.1	2.826305587865291	-0.5225161807437544	0.004204038167877369	0.4176118219739558	lncRNA	NA	2538	34.0819542947202	-2.3763333497267447	39	FALSE
ENSG00000143797	MBOAT2	5.663621178752103	0.4083046566682266	0.004336459631293172	0.42750264531831855	protein_coding	129642	1431.4	40.00279446695542	2.3628646921626775	12921	FALSE
ENSG00000165685	TMEM52B	2.7306913644320487	0.5317030523361532	0.004385546287128811	0.4290910814617084	protein_coding	120939	1193.5	46.376204440720564	2.357976300882107	12920	FALSE
ENSG00000184384	MAML2	4.179640523134962	0.4219877613731967	0.004861617920108665	0.4721211492117467	protein_coding	84441	5137.5	45.92700729927011	2.313219175831802	12919	FALSE
ENSG00000272320	AL445309.1	2.3028883308122756	0.568913740681246	0.005165303584281719	0.497897004016726	lncRNA	NA	1989	46.1538461538462	2.286904148277225	12918	FALSE
ENSG00000140548	ZNF710	3.3241603972941345	0.46924156949010587	0.00535249088688279	0.5121467934632775	protein_coding	374655	1447.6	59.98894722298978	2.271444063459939	12917	FALSE
ENSG00000171791	BCL2	1.6171113916325348	-1.0351533979720464	0.006007005536828796	0.5705778324872491	protein_coding	596	4981.25	44.260978670012555	-2.221341967750816	40	FALSE
ENSG00000213300	HNRNPA3P6	0.7670400091060107	-1.0719391244613443	0.006148706471275711	0.5798051979037016	processed_pseudogene	NA	1006	43.9363817097416	-2.2112162389358327	41	FALSE
ENSG00000229989	MIR181A1HG	3.521559336834815	-0.4531849254198345	0.006198218502822182	0.5802691897642089	lncRNA	NA	1691.6666666666667	37.26108374384236	-2.2077331178519315	42	FALSE
ENSG00000154511	DIPK1A	1.2348944009988931	-0.9853651956897543	0.006317709595209911	0.5839230989203005	protein_coding	388650	2188.2	38.82643268439815	-2.199440341092551	43	FALSE
ENSG00000095321	CRAT	5.358594474133858	0.3883146764093618	0.0063269927724400495	0.5839230989203005	protein_coding	1384	1142.3333333333333	61.706059721816956	2.1988026616513614	12916	FALSE
ENSG00000155846	PPARGC1B	2.148010720263849	0.581276439245579	0.00645483989147843	0.5915269824493578	protein_coding	133522	3588.1428571428573	55.52414699207707	2.1901145256841286	12915	FALSE
ENSG00000144815	NXPE3	3.3614378131390494	0.4451124635915284	0.006599578246115178	0.6005616203964812	protein_coding	91775	3468.1428571428573	42.7812332660543	2.1804838176759307	12914	FALSE
ENSG00000214708	AC116407.1	2.038922065595567	0.6548462474229152	0.006689772955737144	0.6045417741181074	lncRNA	105371730	1599	50.906816760475294	2.1745886215062797	12913	FALSE
ENSG00000272572	AL138762.1	0.815917702575597	-0.9698029239497867	0.006805232607092905	0.6091813572395779	lncRNA	NA	1637	41.661576053756896	-2.167157025750813	44	FALSE
ENSG00000163637	PRICKLE2	3.637075538639691	0.4296457506675503	0.0068347405023421485	0.6091813572395779	protein_coding	166336	4416.777777777777	47.06045130940104	2.1652779698365072	12912	FALSE
ENSG00000141448	GATA6	2.334241627130985	0.5624210608696987	0.007138584369926055	0.6284898931730597	protein_coding	2627	2840.5	59.61978524907587	2.1463879032497437	12911	FALSE
ENSG00000239305	RNF103	5.12331723618983	0.4070459112793444	0.0071479677391541405	0.6284898931730597	protein_coding	7844	2094.8333333333335	43.360649216325896	2.1458174162585806	12910	FALSE
ENSG00000135374	ELF5	7.079082909158885	0.3593686699385273	0.007440158984541551	0.6497905293009343	protein_coding	2001	1682.5714285714287	45.04160298862286	2.1284177841622673	12909	FALSE
ENSG00000231426	FILNC1	3.4276693480744886	-0.5032261554768385	0.007714326348762457	0.6692435251763057	lncRNA	NA	1267.75	35.348057582330895	-2.112701992580588	45	FALSE
